,state,county,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,country_code,admin_level,admin2,fips,samples,m50,m50_index
206,Alabama,Total,2020-09-08,-10.0,-1.0,29.0,-3.0,-27.0,5.0,US,1.0,,1.0,234130.0,9.199,87.0
207,Alabama,Total,2020-09-09,-6.0,-2.0,36.0,-2.0,-27.0,4.0,US,1.0,,1.0,222961.0,9.6,91.0
208,Alabama,Total,2020-09-10,-11.0,-2.0,33.0,-5.0,-27.0,4.0,US,1.0,,1.0,236269.0,9.765,92.0
209,Alabama,Total,2020-09-11,-11.0,-6.0,38.0,-7.0,-26.0,4.0,US,1.0,,1.0,226543.0,11.159,105.0
210,Alabama,Total,2020-09-12,-12.0,-1.0,59.0,-1.0,-11.0,0.0,US,1.0,,1.0,222278.0,8.933,84.0
211,Alabama,Total,2020-09-13,-13.0,-2.0,39.0,-2.0,-18.0,2.0,US,1.0,,1.0,209468.0,6.82,64.0
212,Alabama,Total,2020-09-14,-9.0,4.0,31.0,-6.0,-25.0,4.0,US,1.0,,1.0,225094.0,8.961,85.0
213,Alabama,Total,2020-09-15,-18.0,-6.0,11.0,-17.0,-30.0,8.0,US,1.0,,1.0,211417.0,7.8420000000000005,74.0
214,Alabama,Total,2020-09-16,-27.0,-21.0,0.0,-25.0,-38.0,9.0,US,1.0,,1.0,219877.0,7.227,68.0
215,Alabama,Total,2020-09-17,-14.0,-3.0,22.0,-7.0,-31.0,5.0,US,1.0,,1.0,212538.0,9.511000000000001,90.0
216,Alabama,Total,2020-09-18,-12.0,-6.0,29.0,-7.0,-27.0,4.0,US,1.0,,1.0,211630.0,11.592,110.0
217,Alabama,Total,2020-09-19,-12.0,-2.0,49.0,-1.0,-10.0,0.0,US,1.0,,1.0,220375.0,9.262,87.0
218,Alabama,Total,2020-09-20,-11.0,-2.0,46.0,-2.0,-16.0,2.0,US,1.0,,1.0,213506.0,7.085,67.0
219,Alabama,Total,2020-09-21,-9.0,-4.0,28.0,-5.0,-26.0,5.0,US,1.0,,1.0,195800.0,8.933,84.0
220,Alabama,Total,2020-09-22,-10.0,-6.0,21.0,-8.0,-24.0,5.0,US,1.0,,1.0,203376.0,9.59,91.0
221,Alabama,Total,2020-09-23,-8.0,-5.0,14.0,-7.0,-24.0,6.0,US,1.0,,1.0,228022.0,9.646,91.0
222,Alabama,Total,2020-09-24,-17.0,-10.0,-14.0,-12.0,-25.0,8.0,US,1.0,,1.0,233825.0,9.347999999999999,88.0
223,Alabama,Total,2020-09-25,-12.0,-8.0,9.0,-9.0,-23.0,6.0,US,1.0,,1.0,236504.0,11.241,106.0
224,Alabama,Total,2020-09-26,-16.0,-4.0,34.0,-5.0,-9.0,2.0,US,1.0,,1.0,231125.0,9.065,86.0
225,Alabama,Total,2020-09-27,-13.0,-6.0,32.0,-3.0,-15.0,3.0,US,1.0,,1.0,233532.0,7.22,68.0
226,Alabama,Total,2020-09-28,-14.0,-9.0,4.0,-11.0,-23.0,6.0,US,1.0,,1.0,242858.0,9.232000000000001,87.0
227,Alabama,Total,2020-09-29,-11.0,-7.0,9.0,-10.0,-22.0,6.0,US,1.0,,1.0,240754.0,10.201,96.0
228,Alabama,Total,2020-09-30,-5.0,-3.0,19.0,-6.0,-24.0,4.0,US,1.0,,1.0,225759.0,10.600999999999999,100.0
229,Alabama,Total,2020-10-01,-6.0,1.0,18.0,-6.0,-22.0,3.0,US,1.0,,1.0,213377.0,11.339,107.0
230,Alabama,Total,2020-10-02,-6.0,-1.0,22.0,-4.0,-23.0,3.0,US,1.0,,1.0,215404.0,12.398,117.0
231,Alabama,Total,2020-10-03,-10.0,1.0,42.0,2.0,-10.0,0.0,US,1.0,,1.0,232075.0,9.457,89.0
232,Alabama,Total,2020-10-04,-9.0,-2.0,34.0,0.0,-17.0,1.0,US,1.0,,1.0,217604.0,7.087999999999999,67.0
233,Alabama,Total,2020-10-05,-7.0,-2.0,21.0,-6.0,-24.0,4.0,US,1.0,,1.0,177633.0,8.887,84.0
234,Alabama,Total,2020-10-06,-8.0,-2.0,18.0,-6.0,-23.0,4.0,US,1.0,,1.0,232093.0,9.97,94.0
235,Alabama,Total,2020-10-07,-7.0,-3.0,23.0,-4.0,-24.0,4.0,US,1.0,,1.0,225589.0,10.226,97.0
236,Alabama,Total,2020-10-08,-12.0,-3.0,20.0,-3.0,-23.0,5.0,,,,,,,
237,Alabama,Total,2020-10-09,-14.0,-7.0,3.0,-11.0,-25.0,8.0,US,1.0,,1.0,168535.0,10.386,98.0
238,Alabama,Total,2020-10-10,-23.0,-10.0,-15.0,-16.0,-12.0,6.0,US,1.0,,1.0,208329.0,6.678999999999999,63.0
239,Alabama,Total,2020-10-11,-16.0,-6.0,5.0,-6.0,-16.0,4.0,US,1.0,,1.0,201924.0,6.337000000000001,60.0
240,Alabama,Total,2020-10-12,-11.0,-5.0,25.0,-7.0,-31.0,7.0,US,1.0,,1.0,216311.0,8.908,84.0
241,Alabama,Total,2020-10-13,-11.0,-4.0,23.0,-7.0,-23.0,5.0,US,1.0,,1.0,218849.0,9.883,93.0
242,Alabama,Total,2020-10-14,-8.0,-2.0,22.0,-5.0,-23.0,5.0,US,1.0,,1.0,219665.0,10.049,95.0
243,Alabama,Total,2020-10-15,-11.0,-1.0,18.0,-5.0,-22.0,5.0,US,1.0,,1.0,225244.0,10.422,98.0
244,Alabama,Total,2020-10-16,-10.0,-5.0,21.0,-5.0,-22.0,5.0,US,1.0,,1.0,223925.0,11.758,111.0
245,Alabama,Total,2020-10-17,-13.0,-1.0,47.0,1.0,-9.0,1.0,US,1.0,,1.0,217111.0,10.436,99.0
246,Alabama,Total,2020-10-18,-12.0,-3.0,36.0,2.0,-15.0,2.0,US,1.0,,1.0,205059.0,7.894,74.0
247,Alabama,Total,2020-10-19,-12.0,-4.0,18.0,-8.0,-22.0,5.0,US,1.0,,1.0,220726.0,9.57,90.0
248,Alabama,Total,2020-10-20,-12.0,-4.0,17.0,-9.0,-21.0,5.0,US,1.0,,1.0,218124.0,9.834,93.0
249,Alabama,Total,2020-10-21,-9.0,-3.0,21.0,-6.0,-22.0,5.0,US,1.0,,1.0,199791.0,9.98,94.0
250,Alabama,Total,2020-10-22,-12.0,-2.0,20.0,-6.0,-21.0,5.0,US,1.0,,1.0,212168.0,9.908,94.0
251,Alabama,Total,2020-10-23,-11.0,-6.0,20.0,-8.0,-22.0,5.0,US,1.0,,1.0,208177.0,11.684000000000001,110.0
252,Alabama,Total,2020-10-24,-20.0,-8.0,3.0,-10.0,-13.0,4.0,US,1.0,,1.0,199744.0,8.052999999999999,76.0
253,Alabama,Total,2020-10-25,-14.0,-4.0,28.0,-2.0,-16.0,2.0,US,1.0,,1.0,196224.0,6.684,63.0
254,Alabama,Total,2020-10-26,-12.0,-4.0,16.0,-8.0,-21.0,5.0,US,1.0,,1.0,202637.0,8.868,84.0
255,Alabama,Total,2020-10-27,-12.0,-3.0,10.0,-8.0,-20.0,5.0,US,1.0,,1.0,212960.0,9.398,89.0
256,Alabama,Total,2020-10-28,-13.0,-3.0,-15.0,-14.0,-24.0,7.0,US,1.0,,1.0,199466.0,8.766,83.0
257,Alabama,Total,2020-10-29,-12.0,-6.0,3.0,-13.0,-31.0,5.0,US,1.0,,1.0,222336.0,9.253,87.0
258,Alabama,Total,2020-10-30,-6.0,-1.0,12.0,-6.0,-25.0,3.0,US,1.0,,1.0,226101.0,11.41,108.0
259,Alabama,Total,2020-10-31,-11.0,6.0,47.0,-6.0,-9.0,-1.0,US,1.0,,1.0,214822.0,8.896,84.0
260,Alabama,Total,2020-11-01,-10.0,-1.0,21.0,-7.0,-15.0,1.0,US,1.0,,1.0,200388.0,6.87,65.0
261,Alabama,Total,2020-11-02,-9.0,-3.0,4.0,-9.0,-22.0,5.0,US,1.0,,1.0,200969.0,8.917,84.0
262,Alabama,Total,2020-11-03,4.0,6.0,37.0,-8.0,-22.0,3.0,US,1.0,,1.0,215663.0,9.277999999999999,88.0
263,Alabama,Total,2020-11-04,-10.0,-6.0,8.0,-9.0,-21.0,6.0,US,1.0,,1.0,200099.0,10.071,95.0
264,Alabama,Total,2020-11-05,-13.0,-4.0,5.0,-10.0,-20.0,6.0,US,1.0,,1.0,197883.0,9.666,91.0
265,Alabama,Total,2020-11-06,-12.0,-8.0,11.0,-12.0,-20.0,6.0,US,1.0,,1.0,202820.0,11.0,104.0
266,Alabama,Total,2020-11-07,-13.0,-5.0,26.0,-8.0,-7.0,2.0,US,1.0,,1.0,199022.0,9.24,87.0
267,Alabama,Total,2020-11-08,-12.0,-5.0,23.0,-9.0,-14.0,3.0,US,1.0,,1.0,183702.0,6.882000000000001,65.0
268,Alabama,Total,2020-11-09,-12.0,-5.0,10.0,-11.0,-20.0,5.0,US,1.0,,1.0,206847.0,8.321,78.0
269,Alabama,Total,2020-11-10,-11.0,-4.0,-3.0,-9.0,-21.0,6.0,US,1.0,,1.0,211761.0,9.877,93.0
270,Alabama,Total,2020-11-11,-8.0,-6.0,-5.0,-12.0,-35.0,10.0,US,1.0,,1.0,206359.0,9.089,86.0
271,Alabama,Total,2020-11-12,-14.0,-3.0,0.0,-12.0,-21.0,6.0,US,1.0,,1.0,213038.0,9.488,90.0
272,Alabama,Total,2020-11-13,-12.0,-6.0,11.0,-11.0,-21.0,6.0,US,1.0,,1.0,216777.0,11.288,107.0
273,Alabama,Total,2020-11-14,-12.0,-3.0,29.0,-8.0,-8.0,2.0,US,1.0,,1.0,207829.0,9.73,92.0
274,Alabama,Total,2020-11-15,-14.0,-4.0,9.0,-9.0,-15.0,3.0,US,1.0,,1.0,193733.0,6.957999999999999,66.0
275,Alabama,Total,2020-11-16,-12.0,-3.0,2.0,-9.0,-21.0,5.0,US,1.0,,1.0,214795.0,8.687999999999999,82.0
276,Alabama,Total,2020-11-17,-12.0,-2.0,-3.0,-10.0,-20.0,6.0,US,1.0,,1.0,221644.0,9.37,88.0
277,Alabama,Total,2020-11-18,-9.0,-1.0,3.0,-9.0,-22.0,6.0,US,1.0,,1.0,191288.0,10.306,97.0
278,Alabama,Total,2020-11-19,-13.0,-1.0,-3.0,-9.0,-21.0,6.0,US,1.0,,1.0,195728.0,10.695,101.0
279,Alabama,Total,2020-11-20,-12.0,-4.0,7.0,-7.0,-21.0,6.0,US,1.0,,1.0,195225.0,11.892000000000001,112.0
280,Alabama,Total,2020-11-21,-14.0,0.0,24.0,2.0,-7.0,2.0,US,1.0,,1.0,189605.0,9.853,93.0
281,Alabama,Total,2020-11-22,-12.0,0.0,15.0,-1.0,-12.0,3.0,US,1.0,,1.0,182379.0,7.513999999999999,71.0
282,Alabama,Total,2020-11-23,-6.0,3.0,5.0,-7.0,-27.0,7.0,US,1.0,,1.0,209549.0,9.253,87.0
283,Alabama,Total,2020-11-24,-2.0,11.0,5.0,-2.0,-28.0,6.0,US,1.0,,1.0,207580.0,10.294,97.0
284,Alabama,Total,2020-11-25,6.0,30.0,-1.0,3.0,-36.0,7.0,US,1.0,,1.0,216007.0,9.863999999999999,93.0
285,Alabama,Total,2020-11-26,-76.0,-35.0,0.0,-40.0,-80.0,21.0,US,1.0,,1.0,195808.0,6.114,58.0
286,Alabama,Total,2020-11-27,-21.0,-16.0,12.0,-30.0,-59.0,17.0,US,1.0,,1.0,196737.0,8.273,78.0
287,Alabama,Total,2020-11-28,-25.0,-11.0,3.0,-7.0,-19.0,5.0,US,1.0,,1.0,198615.0,7.16,67.0
288,Alabama,Total,2020-11-29,-23.0,-16.0,-30.0,8.0,-20.0,6.0,US,1.0,,1.0,189715.0,5.223,49.0
289,Alabama,Total,2020-11-30,-11.0,-4.0,-16.0,-6.0,-23.0,7.0,US,1.0,,1.0,200894.0,8.351,79.0
290,Alabama,Total,2020-12-01,-8.0,1.0,-14.0,-8.0,-22.0,7.0,US,1.0,,1.0,207744.0,9.509,90.0
291,Alabama,Total,2020-12-02,-8.0,-1.0,-4.0,-9.0,-22.0,6.0,US,1.0,,1.0,214168.0,9.64,91.0
292,Alabama,Total,2020-12-03,-9.0,2.0,-10.0,-11.0,-21.0,7.0,US,1.0,,1.0,215888.0,10.284,97.0
293,Alabama,Total,2020-12-04,-14.0,-7.0,-17.0,-18.0,-22.0,9.0,US,1.0,,1.0,214626.0,10.647,101.0
294,Alabama,Total,2020-12-05,-13.0,-1.0,12.0,-11.0,-5.0,3.0,US,1.0,,1.0,202512.0,9.14,86.0
295,Alabama,Total,2020-12-06,-14.0,-4.0,-4.0,-13.0,-13.0,4.0,US,1.0,,1.0,196447.0,6.831,64.0
296,Alabama,Total,2020-12-07,-11.0,-3.0,-11.0,-14.0,-22.0,6.0,US,1.0,,1.0,205167.0,8.801,83.0
297,Alabama,Total,2020-12-08,-12.0,-4.0,-13.0,-14.0,-20.0,7.0,US,1.0,,1.0,192983.0,10.229,97.0
298,Alabama,Total,2020-12-09,-8.0,-1.0,-2.0,-11.0,-22.0,6.0,US,1.0,,1.0,175241.0,9.195,87.0
299,Alabama,Total,2020-12-10,-12.0,-1.0,-4.0,-12.0,-21.0,7.0,US,1.0,,1.0,163024.0,9.15,86.0
300,Alabama,Total,2020-12-11,-12.0,-4.0,4.0,-14.0,-21.0,7.0,,,,,,,
301,Alabama,Total,2020-12-12,-15.0,-3.0,-5.0,-11.0,-7.0,5.0,,,,,,,
302,Alabama,Total,2020-12-13,-13.0,-3.0,1.0,-10.0,-14.0,4.0,,,,,,,
303,Alabama,Total,2020-12-14,-11.0,-2.0,-18.0,-14.0,-23.0,8.0,,,,,,,
304,Alabama,Total,2020-12-15,-10.0,0.0,-15.0,-12.0,-22.0,7.0,,,,,,,
305,Alabama,Total,2020-12-16,-8.0,0.0,-23.0,-12.0,-24.0,9.0,,,,,,,
306,Alabama,Total,2020-12-17,-10.0,3.0,-18.0,-11.0,-24.0,8.0,,,,,,,
307,Alabama,Total,2020-12-18,-10.0,-1.0,-7.0,-8.0,-25.0,9.0,,,,,,,
308,Alabama,Total,2020-12-19,-12.0,4.0,-1.0,5.0,-5.0,3.0,US,1.0,,1.0,211194.0,9.69,91.0
309,Alabama,Total,2020-12-20,-10.0,0.0,-8.0,-1.0,-13.0,4.0,US,1.0,,1.0,224554.0,8.27,78.0
310,Alabama,Total,2020-12-21,1.0,8.0,6.0,-5.0,-30.0,7.0,US,1.0,,1.0,281672.0,10.442,99.0
311,Alabama,Total,2020-12-22,4.0,14.0,2.0,-3.0,-31.0,7.0,US,1.0,,1.0,303768.0,10.139,96.0
312,Alabama,Total,2020-12-23,17.0,33.0,3.0,3.0,-35.0,6.0,US,1.0,,1.0,302265.0,10.279000000000002,97.0
313,Alabama,Total,2020-12-24,-12.0,34.0,-28.0,-25.0,-63.0,17.0,US,1.0,,1.0,296989.0,7.617000000000001,72.0
314,Alabama,Total,2020-12-25,-86.0,-69.0,-32.0,-48.0,-83.0,27.0,US,1.0,,1.0,284682.0,3.0780000000000003,29.0
315,Alabama,Total,2020-12-26,-27.0,-15.0,-14.0,-13.0,-26.0,8.0,US,1.0,,1.0,290955.0,6.4270000000000005,60.0
316,Alabama,Total,2020-12-27,-21.0,-14.0,3.0,5.0,-20.0,6.0,US,1.0,,1.0,296322.0,5.843999999999999,55.0
317,Alabama,Total,2020-12-28,-9.0,-4.0,0.0,-9.0,-39.0,12.0,US,1.0,,1.0,301934.0,8.357000000000001,79.0
318,Alabama,Total,2020-12-29,-9.0,-3.0,3.0,-9.0,-38.0,12.0,US,1.0,,1.0,302577.0,8.658999999999999,82.0
319,Alabama,Total,2020-12-30,1.0,6.0,13.0,-7.0,-39.0,10.0,US,1.0,,1.0,310837.0,9.226,87.0
320,Alabama,Total,2020-12-31,1.0,29.0,-12.0,-20.0,-48.0,12.0,US,1.0,,1.0,312455.0,8.429,79.0
321,Alabama,Total,2021-01-01,-44.0,-30.0,-16.0,-46.0,-72.0,26.0,US,1.0,,1.0,299912.0,4.563,43.0
322,Alabama,Total,2021-01-02,-19.0,-8.0,-2.0,-8.0,-19.0,7.0,US,1.0,,1.0,300315.0,7.478,70.0
323,Alabama,Total,2021-01-03,-16.0,-8.0,-7.0,-1.0,-17.0,6.0,US,1.0,,1.0,298852.0,6.058,57.0
324,Alabama,Total,2021-01-04,-5.0,2.0,-9.0,-9.0,-26.0,8.0,US,1.0,,1.0,288623.0,8.095,76.0
325,Alabama,Total,2021-01-05,-10.0,-1.0,-14.0,-12.0,-25.0,8.0,US,1.0,,1.0,281947.0,7.7589999999999995,73.0
326,Alabama,Total,2021-01-06,-10.0,-3.0,-13.0,-12.0,-25.0,9.0,US,1.0,,1.0,317603.0,8.508,80.0
327,Alabama,Total,2021-01-07,-20.0,-7.0,-35.0,-20.0,-25.0,11.0,US,1.0,,1.0,282031.0,6.625,62.0
328,Alabama,Total,2021-01-08,-18.0,-10.0,-29.0,-19.0,-24.0,11.0,,,,,,,
329,Alabama,Total,2021-01-09,-16.0,-6.0,-27.0,-14.0,-9.0,6.0,,,,,,,
330,Alabama,Total,2021-01-10,-15.0,-5.0,-22.0,-15.0,-16.0,6.0,,,,,,,
331,Alabama,Total,2021-01-11,-17.0,-5.0,-35.0,-22.0,-26.0,11.0,,,,,,,
332,Alabama,Total,2021-01-12,-15.0,-7.0,-25.0,-15.0,-24.0,9.0,,,,,,,
333,Alabama,Total,2021-01-13,-13.0,-6.0,-18.0,-14.0,-24.0,8.0,,,,,,,
334,Alabama,Total,2021-01-14,-17.0,-7.0,-17.0,-15.0,-24.0,8.0,,,,,,,
335,Alabama,Total,2021-01-15,-18.0,-12.0,-16.0,-17.0,-24.0,9.0,US,1.0,,1.0,318466.0,10.199,96.0
336,Alabama,Total,2021-01-16,-19.0,-10.0,-15.0,-18.0,-11.0,5.0,US,1.0,,1.0,307160.0,7.856,74.0
337,Alabama,Total,2021-01-17,-19.0,-10.0,-7.0,-17.0,-19.0,5.0,US,1.0,,1.0,305374.0,5.949,56.0
338,Alabama,Total,2021-01-18,-14.0,-9.0,-4.0,-17.0,-43.0,12.0,US,1.0,,1.0,313298.0,8.064,76.0
339,Alabama,Total,2021-01-19,-19.0,-9.0,-18.0,-16.0,-23.0,8.0,US,1.0,,1.0,323590.0,8.732999999999999,82.0
340,Alabama,Total,2021-01-20,-16.0,-10.0,-10.0,-15.0,-24.0,8.0,US,1.0,,1.0,300960.0,8.918,84.0
341,Alabama,Total,2021-01-21,-21.0,-10.0,-29.0,-19.0,-23.0,10.0,US,1.0,,1.0,326512.0,8.964,85.0
342,Alabama,Total,2021-01-22,-20.0,-14.0,-22.0,-19.0,-22.0,10.0,US,1.0,,1.0,325389.0,10.021,95.0
343,Alabama,Total,2021-01-23,-18.0,-9.0,4.0,-16.0,-8.0,4.0,US,1.0,,1.0,299800.0,8.664,82.0
344,Alabama,Total,2021-01-24,-21.0,-11.0,-9.0,-20.0,-16.0,5.0,US,1.0,,1.0,293301.0,6.013,57.0
345,Alabama,Total,2021-01-25,-20.0,-11.0,-16.0,-18.0,-23.0,8.0,US,1.0,,1.0,298114.0,7.872000000000001,74.0
346,Alabama,Total,2021-01-26,-18.0,-10.0,-12.0,-16.0,-22.0,8.0,US,1.0,,1.0,307176.0,8.55,81.0
347,Alabama,Total,2021-01-27,-15.0,-9.0,-15.0,-15.0,-23.0,8.0,US,1.0,,1.0,297046.0,8.776,83.0
348,Alabama,Total,2021-01-28,-18.0,-9.0,-21.0,-16.0,-22.0,8.0,US,1.0,,1.0,287688.0,8.658999999999999,82.0
349,Alabama,Total,2021-01-29,-16.0,-9.0,-12.0,-17.0,-22.0,8.0,US,1.0,,1.0,289888.0,9.431000000000001,89.0
350,Alabama,Total,2021-01-30,-15.0,-5.0,1.0,-14.0,-8.0,4.0,US,1.0,,1.0,283983.0,8.291,78.0
351,Alabama,Total,2021-01-31,-18.0,-7.0,-11.0,-18.0,-16.0,5.0,US,1.0,,1.0,288194.0,5.655,53.0
352,Alabama,Total,2021-02-01,-17.0,-7.0,-28.0,-17.0,-23.0,8.0,US,1.0,,1.0,288219.0,8.322000000000001,78.0
353,Alabama,Total,2021-02-02,-16.0,-6.0,-21.0,-16.0,-22.0,8.0,US,1.0,,1.0,293260.0,8.731,82.0
354,Alabama,Total,2021-02-03,-9.0,-2.0,-11.0,-13.0,-22.0,6.0,US,1.0,,1.0,296078.0,9.035,85.0
355,Alabama,Total,2021-02-04,-16.0,-5.0,-19.0,-17.0,-22.0,7.0,US,1.0,,1.0,302511.0,9.24,87.0
356,Alabama,Total,2021-02-05,-16.0,-8.0,-19.0,-18.0,-22.0,8.0,US,1.0,,1.0,306672.0,10.196,96.0
357,Alabama,Total,2021-02-06,-19.0,-7.0,-28.0,-19.0,-11.0,6.0,US,1.0,,1.0,298750.0,7.854,74.0
358,Alabama,Total,2021-02-07,-21.0,-4.0,-21.0,-21.0,-15.0,5.0,US,1.0,,1.0,296969.0,6.186,58.0
359,Alabama,Total,2021-02-08,-16.0,-6.0,-9.0,-17.0,-22.0,7.0,US,1.0,,1.0,278508.0,8.795,83.0
360,Alabama,Total,2021-02-09,-15.0,-6.0,-10.0,-16.0,-21.0,7.0,US,1.0,,1.0,277904.0,9.179,87.0
361,Alabama,Total,2021-02-10,-10.0,-2.0,2.0,-13.0,-21.0,6.0,US,1.0,,1.0,270234.0,9.44,89.0
362,Alabama,Total,2021-02-11,-19.0,-7.0,-35.0,-18.0,-22.0,9.0,US,1.0,,1.0,264661.0,8.779,83.0
363,Alabama,Total,2021-02-12,-15.0,-5.0,-28.0,-15.0,-23.0,9.0,US,1.0,,1.0,275126.0,10.173,96.0
364,Alabama,Total,2021-02-13,-14.0,4.0,-30.0,-15.0,-12.0,6.0,US,1.0,,1.0,272165.0,7.8229999999999995,74.0
365,Alabama,Total,2021-02-14,-11.0,8.0,-28.0,-17.0,-16.0,5.0,US,1.0,,1.0,271779.0,6.349,60.0
366,Alabama,Total,2021-02-15,-36.0,-16.0,-48.0,-36.0,-47.0,19.0,US,1.0,,1.0,268356.0,3.833,36.0
367,Alabama,Total,2021-02-16,-47.0,-32.0,-49.0,-45.0,-57.0,25.0,US,1.0,,1.0,326652.0,1.838,17.0
368,Alabama,Total,2021-02-17,-17.0,-4.0,-28.0,-23.0,-27.0,11.0,US,1.0,,1.0,343695.0,8.075,76.0
369,Alabama,Total,2021-02-18,-23.0,-9.0,-36.0,-25.0,-28.0,13.0,US,1.0,,1.0,362897.0,7.7589999999999995,73.0
370,Alabama,Total,2021-02-19,-17.0,-8.0,-24.0,-20.0,-23.0,10.0,US,1.0,,1.0,362785.0,10.394,98.0
371,Alabama,Total,2021-02-20,-13.0,-3.0,1.0,-9.0,-3.0,4.0,US,1.0,,1.0,358684.0,9.586,90.0
372,Alabama,Total,2021-02-21,-13.0,-3.0,9.0,-5.0,-10.0,4.0,US,1.0,,1.0,351933.0,7.388999999999999,70.0
373,Alabama,Total,2021-02-22,-12.0,-4.0,-8.0,-11.0,-19.0,7.0,US,1.0,,1.0,364669.0,9.243,87.0
374,Alabama,Total,2021-02-23,-10.0,-4.0,3.0,-9.0,-19.0,6.0,US,1.0,,1.0,361205.0,10.01,94.0
375,Alabama,Total,2021-02-24,-4.0,-1.0,12.0,-5.0,-20.0,5.0,US,1.0,,1.0,360691.0,10.196,96.0
376,Alabama,Total,2021-02-25,-9.0,-2.0,4.0,-6.0,-19.0,6.0,US,1.0,,1.0,358398.0,10.759,102.0
377,Alabama,Total,2021-02-26,-11.0,-7.0,-13.0,-11.0,-20.0,7.0,US,1.0,,1.0,361960.0,11.302999999999999,107.0
378,Alabama,Total,2021-02-27,-8.0,0.0,15.0,-3.0,-6.0,2.0,US,1.0,,1.0,345950.0,10.718,101.0
379,Alabama,Total,2021-02-28,-8.0,1.0,14.0,-1.0,-11.0,3.0,US,1.0,,1.0,337604.0,8.232999999999999,78.0
380,Alabama,Total,2021-03-01,-10.0,-2.0,-25.0,-10.0,-20.0,7.0,US,1.0,,1.0,350102.0,9.496,90.0
381,Alabama,Total,2021-03-02,-14.0,-7.0,-31.0,-11.0,-20.0,8.0,US,1.0,,1.0,350640.0,9.426,89.0
382,Alabama,Total,2021-03-03,2.0,6.0,3.0,-3.0,-20.0,4.0,US,1.0,,1.0,352315.0,10.543,100.0
383,Alabama,Total,2021-03-04,-6.0,3.0,7.0,-4.0,-19.0,5.0,US,1.0,,1.0,346234.0,11.024000000000001,104.0
384,Alabama,Total,2021-03-05,-8.0,-3.0,1.0,-7.0,-21.0,6.0,US,1.0,,1.0,358370.0,12.515,118.0
385,Alabama,Total,2021-03-06,-5.0,2.0,29.0,1.0,-8.0,2.0,US,1.0,,1.0,348378.0,11.61,110.0
386,Alabama,Total,2021-03-07,-5.0,2.0,24.0,1.0,-12.0,2.0,US,1.0,,1.0,340702.0,8.749,83.0
387,Alabama,Total,2021-03-08,-6.0,0.0,13.0,-6.0,-20.0,5.0,US,1.0,,1.0,353834.0,10.187999999999999,96.0
388,Alabama,Total,2021-03-09,-6.0,0.0,11.0,-7.0,-20.0,5.0,US,1.0,,1.0,352363.0,10.568,100.0
389,Alabama,Total,2021-03-10,-1.0,3.0,15.0,-3.0,-20.0,5.0,US,1.0,,1.0,347729.0,10.523,99.0
390,Alabama,Total,2021-03-11,-7.0,1.0,11.0,-4.0,-19.0,5.0,US,1.0,,1.0,351307.0,10.919,103.0
391,Alabama,Total,2021-03-12,-6.0,-2.0,21.0,-2.0,-20.0,5.0,US,1.0,,1.0,347248.0,12.417,117.0
392,Alabama,Total,2021-03-13,0.0,5.0,53.0,12.0,-7.0,0.0,US,1.0,,1.0,340587.0,11.061,104.0
393,Alabama,Total,2021-03-14,3.0,6.0,42.0,14.0,-12.0,1.0,US,1.0,,1.0,339245.0,9.199,87.0
394,Alaska,Total,2020-02-15,5.0,3.0,14.0,2.0,1.0,0.0,,,,,,,
395,Alaska,Total,2020-02-16,15.0,5.0,29.0,6.0,1.0,-1.0,,,,,,,
396,Alaska,Total,2020-02-17,3.0,-2.0,9.0,-6.0,-33.0,8.0,,,,,,,
397,Alaska,Total,2020-02-18,-2.0,-2.0,1.0,4.0,-2.0,2.0,,,,,,,
398,Alaska,Total,2020-02-19,0.0,-2.0,1.0,4.0,-3.0,2.0,,,,,,,
399,Alaska,Total,2020-02-20,3.0,3.0,5.0,1.0,2.0,0.0,,,,,,,
400,Alaska,Total,2020-02-21,-1.0,-2.0,1.0,5.0,5.0,0.0,,,,,,,
401,Alaska,Total,2020-02-22,5.0,3.0,13.0,3.0,4.0,-1.0,,,,,,,
402,Alaska,Total,2020-02-23,12.0,4.0,16.0,1.0,2.0,-1.0,,,,,,,
403,Alaska,Total,2020-02-24,4.0,1.0,7.0,4.0,3.0,0.0,,,,,,,
404,Alaska,Total,2020-02-25,6.0,-1.0,1.0,-1.0,3.0,0.0,,,,,,,
405,Alaska,Total,2020-02-26,12.0,6.0,7.0,2.0,3.0,0.0,,,,,,,
406,Alaska,Total,2020-02-27,10.0,6.0,13.0,9.0,2.0,-1.0,,,,,,,
407,Alaska,Total,2020-02-28,12.0,5.0,13.0,8.0,6.0,-2.0,,,,,,,
408,Alaska,Total,2020-02-29,13.0,9.0,9.0,12.0,5.0,-2.0,,,,,,,
409,Alaska,Total,2020-03-01,18.0,14.0,6.0,16.0,5.0,-1.0,US,1.0,,2.0,7782.0,0.8079999999999999,20.0
410,Alaska,Total,2020-03-02,6.0,6.0,4.0,6.0,1.0,0.0,US,1.0,,2.0,8215.0,3.463,86.0
411,Alaska,Total,2020-03-03,11.0,9.0,-2.0,3.0,3.0,0.0,US,1.0,,2.0,8245.0,3.7910000000000004,94.0
412,Alaska,Total,2020-03-04,11.0,8.0,3.0,8.0,3.0,0.0,US,1.0,,2.0,8385.0,4.003,100.0
